Time_Index,Amazonas_hydro_ror,Doce_hydro_ror,Grande_hydro_ror,Iguacu_hydro_ror,Jacui_capivari_hydro_ror,Jequitinhonha_hydro_ror,Paraiba_do_sul_hydro_ror,Parana_hydro_ror,Paranaiba_hydro_ror,Paranapanema_hydro_ror,Sao_francisco_hydro_ror,Tiete_hydro_ror,Tocantins_hydro_ror,Uruguai_hydro_ror
166,0.02529046,0.743006858,1.0,0.419856705,0.39972799,1.0,0.594960239,1.0,0.71842035,0.913418488,0.441164341,1.0,0.958399747,0.363617961
167,0.02529046,0.743006858,1.0,0.419856705,0.39972799,1.0,0.594960239,1.0,0.71842035,0.913418488,0.441164341,1.0,0.958399747,0.363617961
168,0.02529046,0.743006858,1.0,0.419856705,0.39972799,1.0,0.594960239,1.0,0.71842035,0.913418488,0.441164341,1.0,0.958399747,0.363617961
169,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
170,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
171,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
172,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
173,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
174,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
175,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
176,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
177,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
178,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
179,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
180,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
181,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
182,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
183,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
184,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
185,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
186,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
187,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
188,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
189,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
190,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
191,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
192,0.021479568,0.774475686,1.0,0.240785327,0.259180882,0.83506475,0.611998561,1.0,1.0,0.530607386,0.772819048,1.0,1.0,0.26888826
193,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
194,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
195,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
196,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
197,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
198,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
199,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
200,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
201,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
202,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
203,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
204,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
205,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
206,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
207,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
208,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
209,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
210,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
211,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
212,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
213,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
214,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
215,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
216,0.020055297,0.850816085,1.0,0.228644892,0.242557062,1.0,0.57239596,1.0,1.0,0.5200244,0.804080466,1.0,1.0,0.255387622
217,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
218,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
219,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
220,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
221,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
222,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
223,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
224,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
225,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
226,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
227,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
228,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
229,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
230,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
231,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
232,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
233,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
234,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
235,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
236,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
237,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
238,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
239,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
240,0.020324753,0.814685162,1.0,0.217136762,0.199486185,1.0,0.552134091,1.0,1.0,0.50542725,0.820847826,1.0,1.0,0.226586178
241,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
242,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
243,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
244,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
245,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
246,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
247,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
248,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
249,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
250,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
251,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
252,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
253,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
254,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
255,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
256,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
257,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
258,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
259,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
260,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
261,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
262,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
263,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
264,0.020825175,0.758741272,1.0,0.211951794,0.195707997,0.984888671,0.538319237,1.0,1.0,0.489735282,0.832973577,1.0,1.0,0.220510887
265,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
266,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
267,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
268,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
269,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
270,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
271,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
272,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
273,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
274,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
275,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
276,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
277,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
278,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
279,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
280,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
281,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
282,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
283,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
284,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
285,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
286,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
287,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
288,0.019862826,0.758158354,1.0,0.201455367,0.171527887,0.668981042,0.561344045,1.0,1.0,0.480247114,0.850498838,1.0,1.0,0.20251001
289,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
290,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
291,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
292,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
293,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
294,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
295,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
296,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
297,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
298,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
299,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
300,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
301,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
302,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
303,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
304,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
305,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
306,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
307,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
308,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
309,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
310,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
311,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
312,0.020132283,0.738344763,1.0,0.197787953,0.201753046,0.642268258,0.577000859,1.0,1.0,0.554692704,0.880718141,1.0,1.0,0.271138379
313,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
314,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
315,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
316,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
317,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
318,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
319,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
320,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
321,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
322,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
323,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
324,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
325,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
326,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
327,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
328,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
329,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
330,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
331,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
332,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
333,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
334,0.020016802,0.722610973,1.0,0.199305508,0.269004119,0.695693825,0.588513302,1.0,1.0,0.838242856,0.919179085,1.0,1.0,0.308265194
