Time_Index,natgas_price_BR,natgas_LNG_price_BR,coal_price_BR,coal_price_imported,uranium_price_BR,gasoline_fossil_price_BR,diesel_fossil_price_BR,jetfuel_fossil_price_BR,aviationgasoline_price_BR,heavyfueloil_price_BR
1791,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1792,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1793,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1794,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1795,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1796,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1797,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1798,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1799,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1800,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1801,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1802,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1803,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1804,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1805,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1806,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1807,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1808,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1809,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1810,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1811,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1812,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1813,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1814,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1815,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1816,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1817,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1818,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1819,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1820,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1821,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1822,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1823,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1824,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1825,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1826,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1827,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1828,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1829,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1830,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1831,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1832,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1833,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1834,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1835,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1836,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1837,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1838,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1839,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1840,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1841,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1842,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1843,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1844,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1845,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1846,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1847,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1848,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1849,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1850,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1851,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1852,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1853,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1854,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1855,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1856,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1857,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1858,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1859,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1860,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1861,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1862,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1863,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1864,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1865,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1866,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1867,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1868,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1869,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1870,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1871,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1872,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1873,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1874,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1875,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1876,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1877,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1878,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1879,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1880,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1881,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1882,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1883,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1884,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1885,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1886,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1887,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1888,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1889,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1890,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1891,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1892,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1893,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1894,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1895,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1896,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1897,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1898,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1899,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1900,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1901,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1902,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1903,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1904,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1905,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1906,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1907,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1908,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1909,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1910,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1911,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1912,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1913,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1914,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1915,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1916,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1917,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1918,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1919,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1920,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1921,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1922,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1923,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1924,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1925,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1926,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1927,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1928,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1929,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1930,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1931,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1932,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1933,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1934,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1935,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1936,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1937,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1938,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1939,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1940,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1941,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1942,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1943,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1944,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1945,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1946,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1947,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1948,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1949,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1950,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1951,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1952,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1953,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1954,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1955,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1956,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1957,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1958,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1959,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1960,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1961,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1962,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1963,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1964,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1965,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1966,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1967,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1968,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1969,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1970,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1971,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1972,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1973,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1974,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1975,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1976,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1977,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1978,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1979,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1980,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1981,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1982,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1983,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1984,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1985,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1986,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1987,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1988,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1989,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1990,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1991,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1992,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1993,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1994,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1995,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1996,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1997,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1998,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
1999,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2000,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2001,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2002,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2003,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2004,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2005,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2006,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2007,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2008,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2009,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2010,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2011,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2012,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2013,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2014,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2015,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
2016,31.30,100.23,10.35,20.70,8.3,38.25,52.36,66.31,1,1
