Time_Index,h2_N,h2_NE,h2_CW,h2_SE,h2_S
440,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
441,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
442,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
443,6093.11,21002.48,10661.98,6545.01,4106.65
444,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
445,5797.21,19990.620000000003,10097.33,6230.62,3910.1
446,5384.289999999999,18574.58,9333.98,5790.07,3634.33
447,5819.18,20052.059999999998,10218.19,6248.14,3919.8
448,5634.000000000001,19400.46,9970.52,6043.63,3790.27
449,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
450,5388.89,18560.09,9516.04,5782.25,3626.67
451,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
452,4734.78,16471.5,7416.84,5149.77,3244.95
453,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
454,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
455,7780.99,27063.85,12216.130000000001,8460.89,5330.94
456,7575.01,26312.09,12095.3,8222.01,5177.25
457,5978.0,20705.23,9888.9,6463.45,4064.49
458,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
459,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
460,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
461,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
462,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
463,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
464,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
465,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
466,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
467,6093.11,21002.48,10661.98,6545.01,4106.65
468,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
469,5797.21,19990.620000000003,10097.33,6230.62,3910.1
470,5384.289999999999,18574.58,9333.98,5790.07,3634.33
471,5819.18,20052.059999999998,10218.19,6248.14,3919.8
472,5634.000000000001,19400.46,9970.52,6043.63,3790.27
473,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
474,5388.89,18560.09,9516.04,5782.25,3626.67
475,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
476,4734.78,16471.5,7416.84,5149.77,3244.95
477,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
478,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
479,7780.99,27063.85,12216.130000000001,8460.89,5330.94
480,7575.01,26312.09,12095.3,8222.01,5177.25
481,5978.0,20705.23,9888.9,6463.45,4064.49
482,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
483,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
484,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
485,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
486,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
487,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
488,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
489,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
490,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
491,6093.11,21002.48,10661.98,6545.01,4106.65
492,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
493,5797.21,19990.620000000003,10097.33,6230.62,3910.1
494,5384.289999999999,18574.58,9333.98,5790.07,3634.33
495,5819.18,20052.059999999998,10218.19,6248.14,3919.8
496,5634.000000000001,19400.46,9970.52,6043.63,3790.27
497,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
498,5388.89,18560.09,9516.04,5782.25,3626.67
499,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
500,4734.78,16471.5,7416.84,5149.77,3244.95
501,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
502,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
503,7780.99,27063.85,12216.130000000001,8460.89,5330.94
504,7575.01,26312.09,12095.3,8222.01,5177.25
505,5978.0,20705.23,9888.9,6463.45,4064.49
506,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
507,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
508,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
509,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
510,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
511,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
512,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
513,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
514,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
515,6093.11,21002.48,10661.98,6545.01,4106.65
516,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
517,5797.21,19990.620000000003,10097.33,6230.62,3910.1
518,5384.289999999999,18574.58,9333.98,5790.07,3634.33
519,5819.18,20052.059999999998,10218.19,6248.14,3919.8
520,5634.000000000001,19400.46,9970.52,6043.63,3790.27
521,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
522,5388.89,18560.09,9516.04,5782.25,3626.67
523,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
524,4734.78,16471.5,7416.84,5149.77,3244.95
525,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
526,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
527,7780.99,27063.85,12216.130000000001,8460.89,5330.94
528,7575.01,26312.09,12095.3,8222.01,5177.25
529,5978.0,20705.23,9888.9,6463.45,4064.49
530,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
531,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
532,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
533,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
534,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
535,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
536,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
537,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
538,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
539,6093.11,21002.48,10661.98,6545.01,4106.65
540,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
541,5797.21,19990.620000000003,10097.33,6230.62,3910.1
542,5384.289999999999,18574.58,9333.98,5790.07,3634.33
543,5819.18,20052.059999999998,10218.19,6248.14,3919.8
544,5634.000000000001,19400.46,9970.52,6043.63,3790.27
545,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
546,5388.89,18560.09,9516.04,5782.25,3626.67
547,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
548,4734.78,16471.5,7416.84,5149.77,3244.95
549,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
550,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
551,7780.99,27063.85,12216.130000000001,8460.89,5330.94
552,7575.01,26312.09,12095.3,8222.01,5177.25
553,5978.0,20705.23,9888.9,6463.45,4064.49
554,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
555,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
556,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
557,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
558,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
559,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
560,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
561,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
562,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
563,6093.11,21002.48,10661.98,6545.01,4106.65
564,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
565,5797.21,19990.620000000003,10097.33,6230.62,3910.1
566,5384.289999999999,18574.58,9333.98,5790.07,3634.33
567,5819.18,20052.059999999998,10218.19,6248.14,3919.8
568,5634.000000000001,19400.46,9970.52,6043.63,3790.27
569,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
570,5388.89,18560.09,9516.04,5782.25,3626.67
571,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
572,4734.78,16471.5,7416.84,5149.77,3244.95
573,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
574,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
575,7780.99,27063.85,12216.130000000001,8460.89,5330.94
576,7575.01,26312.09,12095.3,8222.01,5177.25
577,5978.0,20705.23,9888.9,6463.45,4064.49
578,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
579,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
580,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
581,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
582,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
583,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
584,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
585,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
586,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
587,6093.11,21002.48,10661.98,6545.01,4106.65
588,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
589,5797.21,19990.620000000003,10097.33,6230.62,3910.1
590,5384.289999999999,18574.58,9333.98,5790.07,3634.33
591,5819.18,20052.059999999998,10218.19,6248.14,3919.8
592,5634.000000000001,19400.46,9970.52,6043.63,3790.27
593,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
594,5388.89,18560.09,9516.04,5782.25,3626.67
595,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
596,4734.78,16471.5,7416.84,5149.77,3244.95
597,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
598,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
599,7780.99,27063.85,12216.130000000001,8460.89,5330.94
600,7575.01,26312.09,12095.3,8222.01,5177.25
601,5978.0,20705.23,9888.9,6463.45,4064.49
602,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
603,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
604,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
605,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
606,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
607,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
608,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
609,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
610,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
611,6093.11,21002.48,10661.98,6545.01,4106.65
612,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
613,5797.21,19990.620000000003,10097.33,6230.62,3910.1
614,5384.289999999999,18574.58,9333.98,5790.07,3634.33
615,5819.18,20052.059999999998,10218.19,6248.14,3919.8
616,5634.000000000001,19400.46,9970.52,6043.63,3790.27
617,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
618,5388.89,18560.09,9516.04,5782.25,3626.67
619,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
620,4734.78,16471.5,7416.84,5149.77,3244.95
621,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
622,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
623,7780.99,27063.85,12216.130000000001,8460.89,5330.94
624,7575.01,26312.09,12095.3,8222.01,5177.25
625,5978.0,20705.23,9888.9,6463.45,4064.49
626,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
627,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
628,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
629,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
630,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
631,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
632,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
633,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
634,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
635,6093.11,21002.48,10661.98,6545.01,4106.65
636,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
637,5797.21,19990.620000000003,10097.33,6230.62,3910.1
638,5384.289999999999,18574.58,9333.98,5790.07,3634.33
639,5819.18,20052.059999999998,10218.19,6248.14,3919.8
640,5634.000000000001,19400.46,9970.52,6043.63,3790.27
641,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
642,5388.89,18560.09,9516.04,5782.25,3626.67
643,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
644,4734.78,16471.5,7416.84,5149.77,3244.95
645,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
646,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
647,7780.99,27063.85,12216.130000000001,8460.89,5330.94
648,7575.01,26312.09,12095.3,8222.01,5177.25
649,5978.0,20705.23,9888.9,6463.45,4064.49
650,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
651,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
652,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
653,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
654,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
655,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
656,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
657,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
658,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
659,6093.11,21002.48,10661.98,6545.01,4106.65
660,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
661,5797.21,19990.620000000003,10097.33,6230.62,3910.1
662,5384.289999999999,18574.58,9333.98,5790.07,3634.33
663,5819.18,20052.059999999998,10218.19,6248.14,3919.8
664,5634.000000000001,19400.46,9970.52,6043.63,3790.27
665,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
666,5388.89,18560.09,9516.04,5782.25,3626.67
667,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
668,4734.78,16471.5,7416.84,5149.77,3244.95
669,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
670,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
671,7780.99,27063.85,12216.130000000001,8460.89,5330.94
672,7575.01,26312.09,12095.3,8222.01,5177.25
673,5978.0,20705.23,9888.9,6463.45,4064.49
674,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
675,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
676,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
677,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
678,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
679,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
680,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
681,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
682,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
683,6093.11,21002.48,10661.98,6545.01,4106.65
684,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
685,5797.21,19990.620000000003,10097.33,6230.62,3910.1
686,5384.289999999999,18574.58,9333.98,5790.07,3634.33
687,5819.18,20052.059999999998,10218.19,6248.14,3919.8
688,5634.000000000001,19400.46,9970.52,6043.63,3790.27
689,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
690,5388.89,18560.09,9516.04,5782.25,3626.67
691,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
692,4734.78,16471.5,7416.84,5149.77,3244.95
693,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
694,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
695,7780.99,27063.85,12216.130000000001,8460.89,5330.94
696,7575.01,26312.09,12095.3,8222.01,5177.25
697,5978.0,20705.23,9888.9,6463.45,4064.49
698,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
699,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
700,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
701,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
702,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
703,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
704,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
705,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
706,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
707,6093.11,21002.48,10661.98,6545.01,4106.65
708,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
709,5797.21,19990.620000000003,10097.33,6230.62,3910.1
710,5384.289999999999,18574.58,9333.98,5790.07,3634.33
711,5819.18,20052.059999999998,10218.19,6248.14,3919.8
712,5634.000000000001,19400.46,9970.52,6043.63,3790.27
713,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
714,5388.89,18560.09,9516.04,5782.25,3626.67
715,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
716,4734.78,16471.5,7416.84,5149.77,3244.95
717,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
718,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
719,7780.99,27063.85,12216.130000000001,8460.89,5330.94
720,7575.01,26312.09,12095.3,8222.01,5177.25
721,5978.0,20705.23,9888.9,6463.45,4064.49
722,5106.110000000001,17640.940000000002,8701.5,5501.96,3455.91
723,4631.360000000001,15975.369999999999,8038.33,4979.66,3125.5099999999998
724,4252.2699999999995,14657.34,7439.82,4567.719999999999,2866.04
725,4402.35,15154.91,7816.48,4720.54,2960.1099999999997
726,4387.740000000001,15098.510000000002,7825.05,4702.34,2948.14
727,4494.249999999999,15475.82,7953.460000000001,4820.99,3023.5299999999997
728,4498.05,15502.59,7881.110000000001,4830.929999999999,3030.97
729,6029.27,20832.989999999998,10260.060000000001,6497.82,4081.62
730,6506.2300000000005,22467.079999999998,11151.27,7005.9800000000005,4399.58
731,6093.11,21002.48,10661.98,6545.01,4106.65
732,6846.679999999999,23652.79,11677.0,7376.8099999999995,4633.36
733,5797.21,19990.620000000003,10097.33,6230.62,3910.1
734,5384.289999999999,18574.58,9333.98,5790.07,3634.33
735,5819.18,20052.059999999998,10218.19,6248.14,3919.8
736,5634.000000000001,19400.46,9970.52,6043.63,3790.27
737,6164.779999999999,21274.239999999998,10645.3,6632.42,4163.77
738,5388.89,18560.09,9516.04,5782.25,3626.67
739,5802.63,20075.78,9724.619999999999,6264.5199999999995,3937.44
740,4734.78,16471.5,7416.84,5149.77,3244.95
741,6337.919999999999,22122.21,9504.89,6924.589999999999,4369.9
742,6841.25,23895.57,10164.07,7481.5199999999995,4722.88
743,7780.99,27063.85,12216.130000000001,8460.89,5330.94
744,7575.01,26312.09,12095.3,8222.01,5177.25
745,6448.48,22280.79,10248.57,6760.35,4490.42
746,5489.46,19095.5,9034.99,5720.71,3829.19
747,4968.470000000001,17356.84,8355.73,5158.06,3469.5299999999997
748,4557.499999999999,15951.2,7737.39,4723.36,3184.1000000000004
749,4710.080000000001,16543.02,8136.290000000001,4866.1,3293.66
750,4691.950000000001,16496.77,8147.38,4842.64,3281.83
751,4810.299999999999,16881.71,8277.310000000001,4973.13,3363.03
752,4820.12,16876.02,8197.11,4994.0,3367.8500000000004
753,6483.04,22544.15,10652.23,6758.050000000001,4521.86
754,6990.110000000001,24347.81,11582.78,7275.92,4877.59
755,6530.36,22856.880000000005,11088.59,6767.82,4562.46
756,7360.049999999999,25607.19,12125.11,7668.76,5134.26
757,6216.64,21735.09,10498.39,6449.03,4342.05
758,5777.05,20175.88,9701.9,5999.02,4033.89
